Date,Open,High,Low,Close,Volume
08/11/2018,111.800003,112.209999,110.910004,111.75,25644100
09/11/2018,110.849998,111.449997,108.760002,109.57,32039200
12/11/2018,109.419998,109.959999,106.099998,106.870003,33621800
13/11/2018,107.550003,108.739998,106.639999,106.940002,35374600
14/11/2018,108.099998,108.260002,104.470001,104.970001,39495100
15/11/2018,104.989998,107.800003,103.910004,107.279999,38505200
16/11/2018,107.080002,108.879997,106.800003,108.290001,33502100
19/11/2018,108.269997,108.559998,103.550003,104.620003,44773900
20/11/2018,101.800003,102.970001,99.349998,101.709999,64052500
21/11/2018,103.599998,104.43,102.239998,103.110001,28130600
23/11/2018,102.169998,103.809998,102,103.07,13823100
26/11/2018,104.790001,106.629997,104.580002,106.470001,32336200
27/11/2018,106.269997,107.330002,105.360001,107.139999,29124500
28/11/2018,107.889999,111.330002,107.860001,111.120003,46788500
29/11/2018,110.330002,111.120003,109.029999,110.190002,28123200
30/11/2018,110.699997,110.970001,109.360001,110.889999,33665600
03/12/2018,113,113.419998,110.730003,112.089996,34732800
04/12/2018,111.940002,112.639999,108.209999,108.519997,45197000
06/12/2018,105.82,109.239998,105,109.190002,49107400
07/12/2018,108.379997,109.449997,104.300003,104.82,45044900
10/12/2018,104.800003,107.980003,103.889999,107.589996,40801500
11/12/2018,109.800003,110.949997,107.440002,108.589996,42381900
12/12/2018,110.889999,111.269997,109.040001,109.080002,36183000
13/12/2018,109.580002,110.870003,108.629997,109.449997,31333400
14/12/2018,108.25,109.260002,105.5,106.029999,47043100
17/12/2018,105.410004,105.800003,101.709999,102.889999,56957300
18/12/2018,103.75,104.510002,102.519997,103.970001,49319200
19/12/2018,103.650002,106.879997,101.349998,103.690002,68198200
20/12/2018,103.050003,104.309998,98.779999,101.510002,70334200
21/12/2018,101.629997,103,97.459999,98.230003,111242100
24/12/2018,97.68,97.970001,93.980003,94.129997,43935200
26/12/2018,95.139999,100.690002,93.959999,100.559998,51634800
27/12/2018,99.300003,101.190002,96.400002,101.18,49498500
28/12/2018,102.089996,102.410004,99.519997,100.389999,38196300
31/12/2018,101.290001,102.400002,100.440002,101.57,33173800
02/01/2019,99.550003,101.75,98.940002,101.120003,35329300
03/01/2019,100.099998,100.190002,97.199997,97.400002,42579100
04/01/2019,99.720001,102.510002,98.93,101.93,44060600
07/01/2019,101.639999,103.269997,100.980003,102.059998,35656100
08/01/2019,103.040001,103.970001,101.709999,102.800003,31514400
09/01/2019,103.860001,104.879997,103.239998,104.269997,32280800
10/01/2019,103.220001,103.75,102.379997,103.599998,30067600
11/01/2019,103.190002,103.440002,101.639999,102.800003,28314200
14/01/2019,101.900002,102.870003,101.260002,102.050003,28437100
15/01/2019,102.510002,105.050003,101.879997,105.010002,31587600
16/01/2019,105.260002,106.260002,104.959999,105.379997,29853900
17/01/2019,105,106.629997,104.760002,106.120003,28393000
18/01/2019,107.459999,107.900002,105.910004,107.709999,37427600
22/01/2019,106.75,107.099998,104.860001,105.68,32371300
23/01/2019,106.120003,107.040001,105.339996,106.709999,25874300
24/01/2019,106.860001,107,105.339996,106.199997,23164800
25/01/2019,107.239998,107.879997,106.199997,107.169998,31225600
28/01/2019,106.260002,106.480003,104.660004,105.080002,29476700
29/01/2019,104.879997,104.970001,102.169998,102.940002,31490500
30/01/2019,104.620003,106.379997,104.330002,106.379997,49471900
31/01/2019,103.800003,105.220001,103.18,104.43,55636400
01/02/2019,103.779999,104.099998,102.349998,102.779999,35535700
04/02/2019,102.870003,105.800003,102.769997,105.739998,31315100
05/02/2019,106.059998,107.269997,105.959999,107.220001,27325400
06/02/2019,107,107,105.529999,106.029999,20609800
07/02/2019,105.190002,105.589996,104.290001,105.269997,29760700
08/02/2019,104.389999,105.779999,104.260002,105.669998,21461100
11/02/2019,106.199997,106.580002,104.970001,105.25,18914100
12/02/2019,106.139999,107.139999,105.480003,106.889999,25056600
13/02/2019,107.5,107.779999,106.709999,106.809998,18394900
14/02/2019,106.309998,107.290001,105.660004,106.900002,21784700
15/02/2019,107.910004,108.300003,107.360001,108.220001,26606900
19/02/2019,107.790001,108.660004,107.779999,108.169998,18038500
20/02/2019,107.860001,107.940002,106.290001,107.150002,21607700
21/02/2019,106.900002,109.480003,106.870003,109.410004,29063200
22/02/2019,110.050003,111.199997,109.82,110.970001,27763200
25/02/2019,111.760002,112.18,111.260002,111.589996,23750600
26/02/2019,111.260002,113.239998,111.169998,112.360001,21536700
27/02/2019,111.690002,112.360001,110.879997,112.169998,21487100
28/02/2019,112.040001,112.879997,111.730003,112.029999,29083900
01/03/2019,112.889999,113.019997,111.669998,112.529999,23501200
04/03/2019,113.019997,113.25,110.800003,112.260002,26608000
05/03/2019,112.25,112.389999,111.230003,111.699997,19538300
06/03/2019,111.870003,112.660004,111.43,111.75,17687000
07/03/2019,111.400002,111.550003,109.870003,110.389999,25339000
08/03/2019,109.160004,110.709999,108.800003,110.510002,22818400
11/03/2019,110.989998,112.949997,110.980003,112.830002,26491600
12/03/2019,112.82,113.989998,112.650002,113.620003,26132700
13/03/2019,114.129997,115,113.779999,114.5,35513800
14/03/2019,114.540001,115.199997,114.330002,114.589996,30763400
15/03/2019,115.339996,117.25,114.589996,115.910004,54681100
18/03/2019,116.169998,117.610001,116.050003,117.57,31207600
19/03/2019,118.089996,118.440002,116.989998,117.650002,37588700
20/03/2019,117.389999,118.75,116.709999,117.519997,28113300
21/03/2019,117.139999,120.82,117.089996,120.220001,29854400
22/03/2019,119.5,119.589996,117.040001,117.050003,33624500
25/03/2019,116.559998,118.010002,116.32,117.660004,27067100
26/03/2019,118.620003,118.709999,116.849998,117.910004,26097700
27/03/2019,117.879997,118.209999,115.519997,116.769997,22733400
28/03/2019,117.440002,117.580002,116.129997,116.93,18334800
29/03/2019,118.07,118.32,116.959999,117.940002,25399800
01/04/2019,118.949997,119.110001,118.099998,119.019997,22789100
02/04/2019,119.059998,119.480003,118.519997,119.190002,18142300
03/04/2019,119.860001,120.43,119.150002,119.970001,22860700
04/04/2019,120.099998,120.230003,118.379997,119.360001,20112800
05/04/2019,119.389999,120.230003,119.370003,119.889999,15826200
08/04/2019,119.809998,120.019997,118.639999,119.93,15116200
09/04/2019,118.629997,119.540001,118.580002,119.279999,17612000
10/04/2019,119.760002,120.349998,119.540001,120.190002,16477200
11/04/2019,120.540001,120.849998,119.919998,120.330002,14209100
12/04/2019,120.639999,120.980003,120.370003,120.949997,19745100
15/04/2019,120.940002,121.580002,120.57,121.050003,15792600
16/04/2019,121.639999,121.650002,120.099998,120.769997,14071800
17/04/2019,121.239998,121.849998,120.540001,121.769997,19300900
18/04/2019,122.190002,123.519997,121.300003,123.370003,27991000
22/04/2019,122.620003,124,122.57,123.760002,15648700
23/04/2019,124.099998,125.580002,123.830002,125.440002,24025500
24/04/2019,125.790001,125.849998,124.519997,125.010002,31257000
25/04/2019,130.059998,131.369995,128.830002,129.149994,38033900
26/04/2019,129.699997,130.520004,129.020004,129.889999,23654900
29/04/2019,129.899994,130.179993,129.350006,129.770004,16324200
30/04/2019,129.809998,130.699997,129.389999,130.600006,24166500
01/05/2019,130.529999,130.649994,127.699997,127.879997,26821700
02/05/2019,127.980003,128,125.519997,126.209999,27350200
03/05/2019,127.360001,129.429993,127.25,128.899994,24911100
06/05/2019,126.389999,128.559998,126.110001,128.149994,24239800
07/05/2019,126.459999,127.18,124.220001,125.519997,36017700
08/05/2019,125.440002,126.370003,124.75,125.510002,28419000
09/05/2019,124.290001,125.790001,123.57,125.5,27235800
10/05/2019,124.910004,127.93,123.82,127.129997,30915100
13/05/2019,124.110001,125.550003,123.040001,123.349998,33944900
14/05/2019,123.870003,125.879997,123.699997,124.730003,25266300
15/05/2019,124.260002,126.709999,123.699997,126.019997,24722700
16/05/2019,126.75,129.380005,126.459999,128.929993,30112200
17/05/2019,128.309998,130.460007,127.919998,128.070007,25770500
20/05/2019,126.519997,127.589996,125.760002,126.220001,23706900
21/05/2019,127.43,127.529999,126.580002,126.900002,15293300
22/05/2019,126.620003,128.240005,126.519997,127.669998,15396500
23/05/2019,126.199997,126.290001,124.739998,126.18,23603800
24/05/2019,126.910004,127.419998,125.970001,126.239998,14123400
28/05/2019,126.980003,128,126.050003,126.160004,23128400
29/05/2019,125.379997,125.389999,124.040001,124.940002,22763100
30/05/2019,125.260002,125.760002,124.779999,125.730003,16829600
31/05/2019,124.230003,124.620003,123.32,123.68,26646800
03/06/2019,123.849998,124.370003,119.010002,119.839996,37983600
04/06/2019,121.279999,123.279999,120.650002,123.160004,29382600
05/06/2019,124.949997,125.870003,124.209999,125.830002,24926100
06/06/2019,126.440002,127.970001,125.599998,127.82,21459000
07/06/2019,129.190002,132.25,128.259995,131.399994,33885600
10/06/2019,132.399994,134.080002,132,132.600006,26477100
11/06/2019,133.880005,134.240005,131.279999,132.100006,23913700
12/06/2019,131.399994,131.970001,130.710007,131.490005,17092500
13/06/2019,131.979996,133,131.559998,132.320007,17200800
14/06/2019,132.259995,133.789993,131.639999,132.449997,17821700
17/06/2019,132.630005,133.729996,132.529999,132.850006,14517800
18/06/2019,134.190002,135.240005,133.570007,135.160004,25934500
19/06/2019,135,135.929993,133.809998,135.690002,23744400
20/06/2019,137.449997,137.660004,135.720001,136.949997,33042600
21/06/2019,136.580002,137.729996,136.460007,136.970001,36727900
24/06/2019,137,138.399994,137,137.779999,20628800
25/06/2019,137.25,137.589996,132.729996,133.429993,33327400
26/06/2019,134.350006,135.740005,133.600006,133.929993,23657700
27/06/2019,134.139999,134.710007,133.509995,134.149994,16557500
28/06/2019,134.570007,134.600006,133.160004,133.960007,30043000
01/07/2019,136.630005,136.699997,134.970001,135.679993,22613500
02/07/2019,136.119995,136.589996,135.339996,136.580002,15237800
03/07/2019,136.800003,137.740005,136.289993,137.460007,13629300
05/07/2019,135.940002,137.330002,135.720001,137.059998,18141100
08/07/2019,136.399994,137.100006,135.369995,136.960007,16779700
09/07/2019,136,136.970001,135.800003,136.460007,19953100
10/07/2019,137.130005,138.580002,137.020004,137.850006,24204400
11/07/2019,138.199997,139.220001,137.869995,138.399994,22327900
12/07/2019,138.850006,139.130005,138.009995,138.899994,18936800
15/07/2019,139.440002,139.539993,138.460007,138.899994,16651500
16/07/2019,138.960007,139.050003,136.520004,137.080002,22726100
17/07/2019,137.699997,137.929993,136.220001,136.270004,20211000
18/07/2019,135.550003,136.619995,134.669998,136.419998,30381800
19/07/2019,140.220001,140.669998,136.449997,136.619995,48992400
22/07/2019,137.410004,139.190002,137.330002,138.429993,25074900
23/07/2019,139.759995,139.990005,138.029999,139.289993,18034600
24/07/2019,138.899994,140.740005,138.850006,140.720001,20738300
25/07/2019,140.429993,140.610001,139.320007,140.190002,18356900
26/07/2019,140.369995,141.679993,140.300003,141.339996,19037600
29/07/2019,141.5,141.509995,139.369995,141.029999,16605900
30/07/2019,140.139999,141.220001,139.800003,140.350006,16846500
31/07/2019,140.330002,140.490005,135.080002,136.270004,38598800
01/08/2019,137,140.940002,136.929993,138.059998,40557500
02/08/2019,138.089996,138.320007,135.259995,136.899994,30791600
05/08/2019,133.300003,133.929993,130.779999,132.210007,42749600
06/08/2019,133.800003,135.679993,133.210007,134.690002,32696700
07/08/2019,133.789993,135.649994,131.830002,135.279999,33414500
08/08/2019,136.600006,138.990005,135.929993,138.889999,27496500
09/08/2019,138.610001,139.380005,136.460007,137.710007,23466700
12/08/2019,137.070007,137.860001,135.240005,135.789993,20484300
13/08/2019,136.050003,138.800003,135,138.600006,25154600
14/08/2019,136.360001,136.919998,133.669998,133.979996,32527300
15/08/2019,134.389999,134.580002,132.25,133.679993,28074400
16/08/2019,134.880005,136.460007,134.720001,136.130005,24449100
19/08/2019,137.850006,138.550003,136.889999,138.410004,24355700
20/08/2019,138.210007,138.710007,137.240005,137.259995,21170800
21/08/2019,138.550003,139.490005,138,138.789993,14970300
22/08/2019,138.660004,139.199997,136.289993,137.779999,18697000
23/08/2019,137.190002,138.350006,132.800003,133.389999,38508600
26/08/2019,134.990005,135.559998,133.899994,135.449997,20312600
27/08/2019,136.389999,136.720001,134.660004,135.740005,23102100
28/08/2019,134.880005,135.759995,133.550003,135.559998,17393300
29/08/2019,137.25,138.440002,136.910004,138.119995,20168700
30/08/2019,139.149994,139.179993,136.270004,137.860001,23940100
03/09/2019,136.610001,137.199997,135.699997,136.039993,18869300
04/09/2019,137.300003,137.690002,136.479996,137.630005,17995900
05/09/2019,139.110001,140.380005,138.759995,140.050003,26101800
06/09/2019,140.029999,140.179993,138.199997,139.100006,20824500
09/09/2019,139.589996,139.75,136.460007,137.520004,25773900
10/09/2019,136.800003,136.889999,134.509995,136.080002,28903400
11/09/2019,135.910004,136.270004,135.089996,136.119995,24726100
12/09/2019,137.850006,138.419998,136.869995,137.520004,27010000
13/09/2019,137.779999,138.059998,136.570007,137.320007,23363100
16/09/2019,135.830002,136.699997,135.660004,136.330002,16731400
17/09/2019,136.960007,137.520004,136.429993,137.389999,17814200
18/09/2019,137.360001,138.669998,136.529999,138.520004,23982100
19/09/2019,140.300003,142.369995,140.070007,141.070007,35772100
20/09/2019,141.009995,141.649994,138.25,139.440002,39167300
23/09/2019,139.229996,139.630005,138.440002,139.139999,17139300
24/09/2019,140.360001,140.690002,136.880005,137.380005,29773200
25/09/2019,137.5,139.960007,136.029999,139.360001,21382000
26/09/2019,139.440002,140.179993,138.440002,139.539993,17456600
27/09/2019,140.149994,140.360001,136.649994,137.729996,22477700
30/09/2019,138.050003,139.220001,137.779999,139.029999,17280900
01/10/2019,139.660004,140.25,137,137.070007,21466600
02/10/2019,136.25,136.369995,133.580002,134.649994,30521700
03/10/2019,134.949997,136.75,133.220001,136.279999,24132900
04/10/2019,136.75,138.25,136.419998,138.119995,22897700
07/10/2019,137.139999,138.179993,137.020004,137.119995,15303700
08/10/2019,137.080002,137.759995,135.619995,135.669998,25550500
09/10/2019,137.460007,138.699997,136.970001,138.240005,19749900
10/10/2019,138.490005,139.669998,138.25,139.100006,17654600
11/10/2019,140.119995,141.029999,139.5,139.679993,25446000
14/10/2019,139.690002,140.289993,139.520004,139.550003,13304300
15/10/2019,140.059998,141.789993,139.809998,141.570007,19695700
16/10/2019,140.789993,140.990005,139.529999,140.410004,20751600
17/10/2019,140.949997,141.419998,139.020004,139.690002,21460600
18/10/2019,139.759995,140,136.559998,137.410004,32273500
21/10/2019,138.449997,138.5,137.009995,138.429993,20078200
22/10/2019,138.970001,140.009995,136.259995,136.369995,27431000
23/10/2019,136.880005,137.449997,135.610001,137.240005,29844600
24/10/2019,139.389999,140.419998,138.669998,139.940002,37029300
25/10/2019,139.339996,141.139999,139.199997,140.729996,25959700
28/10/2019,144.399994,145.669998,143.509995,144.190002,35280100
29/10/2019,144.080002,144.5,142.649994,142.830002,20589500
30/10/2019,143.520004,145,142.789993,144.610001,18496600
31/10/2019,144.899994,144.929993,142.990005,143.369995,24605100
01/11/2019,144.259995,144.419998,142.970001,143.720001,33128400
04/11/2019,144.830002,145,144.160004,144.550003,16912000
05/11/2019,144.970001,145.020004,143.910004,144.460007,18250200
06/11/2019,144.369995,144.520004,143.199997,144.059998,16575800
07/11/2019,143.839996,144.880005,143.770004,144.259995,17786700
08/11/2019,143.979996,145.990005,143.759995,145.960007,16732700
11/11/2019,145.339996,146.419998,144.729996,146.110001,14362600
12/11/2019,146.279999,147.570007,146.059998,147.070007,18641600
13/11/2019,146.740005,147.460007,146.279999,147.309998,16919200
14/11/2019,147.020004,148.410004,147,148.059998,19729800
15/11/2019,148.929993,149.990005,148.270004,149.970001,23485700
18/11/2019,150.070007,150.550003,148.979996,150.339996,21534000
19/11/2019,150.880005,151.330002,150.199997,150.389999,23935700
20/11/2019,150.309998,150.839996,148.460007,149.619995,25696800
21/11/2019,149.399994,149.800003,148.5,149.479996,18576100
22/11/2019,150.070007,150.300003,148.820007,149.589996,15901800
25/11/2019,150,151.350006,149.919998,151.229996,22420900
26/11/2019,151.360001,152.419998,151.320007,152.029999,24620100
27/11/2019,152.330002,152.5,151.520004,152.320007,15184400
29/11/2019,152.100006,152.300003,151.279999,151.380005,11977300
02/12/2019,151.809998,151.830002,148.320007,149.550003,27418400
03/12/2019,147.490005,149.429993,146.649994,149.309998,24066000
04/12/2019,150.139999,150.179993,149.199997,149.850006,17574700
05/12/2019,150.050003,150.320007,149.479996,149.929993,17869100
06/12/2019,150.990005,151.869995,150.270004,151.75,16403500
09/12/2019,151.070007,152.210007,150.910004,151.360001,16687400
10/12/2019,151.289993,151.889999,150.759995,151.130005,16476100
11/12/2019,151.539993,151.869995,150.330002,151.699997,18856600
12/12/2019,151.649994,153.440002,151.020004,153.240005,24612100
13/12/2019,153,154.889999,152.830002,154.529999,23845400
16/12/2019,155.110001,155.899994,154.820007,155.529999,24144200
17/12/2019,155.449997,155.710007,154.449997,154.690002,25425600
18/12/2019,154.300003,155.479996,154.179993,154.369995,24129200
19/12/2019,154,155.770004,153.75,155.710007,24958900
20/12/2019,157.350006,158.490005,156.289993,157.410004,53477500
23/12/2019,158.119995,158.119995,157.270004,157.410004,17718200
24/12/2019,157.479996,157.710007,157.119995,157.380005,8989200
26/12/2019,157.559998,158.729996,157.399994,158.669998,14520600
27/12/2019,159.449997,159.550003,158.220001,158.960007,18412800
30/12/2019,158.990005,159.020004,156.729996,157.589996,16348400
31/12/2019,156.770004,157.770004,156.449997,157.699997,18369400
02/01/2020,158.779999,160.729996,158.330002,160.619995,22622100
03/01/2020,158.320007,159.949997,158.059998,158.619995,21116200
06/01/2020,157.080002,159.100006,156.509995,159.029999,20813700
07/01/2020,159.320007,159.669998,157.320007,157.580002,21634100
08/01/2020,158.929993,160.800003,157.949997,160.089996,27746500
09/01/2020,161.839996,162.220001,161.029999,162.089996,21385000
10/01/2020,162.820007,163.220001,161.179993,161.339996,20725900
13/01/2020,161.759995,163.309998,161.259995,163.279999,21626500
14/01/2020,163.389999,163.600006,161.720001,162.130005,23477400
15/01/2020,162.619995,163.940002,162.570007,163.179993,21417900
16/01/2020,164.350006,166.240005,164.029999,166.169998,23865400
17/01/2020,167.419998,167.470001,165.429993,167.100006,34371700
21/01/2020,166.679993,168.190002,166.429993,166.5,29517200
22/01/2020,167.399994,167.490005,165.679993,165.699997,24138800
23/01/2020,166.190002,166.800003,165.270004,166.720001,19680800
24/01/2020,167.509995,167.529999,164.449997,165.039993,24918100
27/01/2020,161.149994,163.380005,160.199997,162.279999,32078100
28/01/2020,163.779999,165.759995,163.070007,165.460007,24899900
29/01/2020,167.839996,168.75,165.690002,168.039993,34754500
30/01/2020,174.050003,174.050003,170.789993,172.779999,51597500
31/01/2020,172.210007,172.399994,169.580002,170.229996,36142700
03/02/2020,170.429993,174.5,170.399994,174.380005,30107000
04/02/2020,177.139999,180.639999,176.309998,180.119995,36433300
05/02/2020,184.029999,184.199997,178.410004,179.899994,39186300
06/02/2020,180.970001,183.820007,180.059998,183.630005,27751400
07/02/2020,182.850006,185.630005,182.479996,183.889999,33529100
10/02/2020,183.580002,188.839996,183.25,188.699997,35844300
11/02/2020,190.649994,190.699997,183.5,184.440002,53159900
12/02/2020,185.580002,185.850006,181.850006,184.710007,47062900
13/02/2020,183.080002,186.229996,182.869995,183.710007,35295800
14/02/2020,183.25,185.410004,182.649994,185.350006,23149500
18/02/2020,185.610001,187.699997,185.5,187.229996,27792200
19/02/2020,188.059998,188.179993,186.470001,187.279999,29997500
20/02/2020,186.949997,187.25,181.100006,184.419998,36862400
21/02/2020,183.169998,183.5,177.25,178.589996,48572600
24/02/2020,167.770004,174.550003,163.229996,170.889999,68311100
25/02/2020,174.199997,174.839996,167.649994,168.070007,68073300
26/02/2020,169.710007,173.259995,168.210007,170.169998,56206100
27/02/2020,163.320007,167.029999,157.979996,158.179993,93174900
28/02/2020,152.410004,163.710007,152,162.009995,97012700
02/03/2020,165.309998,172.919998,162.309998,172.789993,71030800
03/03/2020,173.800003,175,162.259995,164.509995,71677000
04/03/2020,168.490005,170.699997,165.619995,170.550003,49814400
05/03/2020,166.050003,170.869995,165.690002,166.270004,47817300
06/03/2020,162.610001,163.110001,156,161.570007,72821100
09/03/2020,151,157.75,150,150.619995,70419300
10/03/2020,158.160004,161.029999,152.580002,160.919998,65354400
11/03/2020,157.130005,157.699997,151.149994,153.630005,56371600
12/03/2020,145.300003,153.470001,138.580002,139.059998,93226400
13/03/2020,147.5,161.910004,140.729996,158.830002,92727400
16/03/2020,140,149.350006,135,135.419998,87905900
17/03/2020,140,147.5,135,146.570007,81059800
18/03/2020,138,146,135.020004,140.399994,81593200
19/03/2020,142.770004,150.149994,139,142.710007,85922700
20/03/2020,146,147.100006,135.860001,137.350006,84866200
23/03/2020,137.009995,140.570007,132.520004,135.979996,78975200
24/03/2020,143.75,149.600006,141.270004,148.339996,82516700
25/03/2020,148.910004,154.330002,144.440002,146.919998,75638200
26/03/2020,148.399994,156.660004,148.369995,156.110001,64568100
27/03/2020,151.75,154.889999,149.199997,149.699997,57042300
